"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Indus (Up to border) Basin","Jhelum","2023-01-24","2023","01","0.7294508146","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-01","2023","01","0.5297963989","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-02","2023","01","0.535737764","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-03","2023","01","0.4592220755","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-04","2023","01","0.3102207169","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-05","2023","01","0.0222904131","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-06","2023","01","0.2350098884","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-07","2023","01","0.1199747385","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-08","2023","01","1.4100931486","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-09","2023","01","3.4180135256","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-10","2023","01","5.8974735172","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-11","2023","01","2.9729021109","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-12","2023","01","1.3013982103","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-14","2023","01","0.2326731796","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-13","2023","01","0.8491311505","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-15","2023","01","0.1517364053","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-17","2023","01","0.0889954246","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-18","2023","01","0.0919475777","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-19","2023","01","7.8599540575","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-20","2023","01","6.2403364789","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-21","2023","01","1.2522893736","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-22","2023","01","10.8091168096","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-23","2023","01","0.3726752997","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2023-01-24","2023","01","0.6420833998","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-05","2023","01","0.0887222806","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-07","2023","01","1.1296002058","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-08","2023","01","0.167616179","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-09","2023","01","0.1225020475","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-10","2023","01","6.33E-8","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-11","2023","01","0.4221800014","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-12","2023","01","4.0160801157","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-14","2023","01","0.8278077918","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-13","2023","01","1.5429552119","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-15","2023","01","0.1170433529","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-18","2023","01","0.001839002","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-19","2023","01","1.4664498965","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-20","2023","01","1.7671719417","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-21","2023","01","0.7648920626","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-22","2023","01","0.1338459028","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-23","2023","01","0.0184705695","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2023-01-24","2023","01","0.0162398831","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-01","2023","01","0.0443993344","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-02","2023","01","0.0084656819","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-03","2023","01","0.0094971132","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-04","2023","01","0.0089673773","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-05","2023","01","1.2522110226","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-06","2023","01","0.4598953941","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-07","2023","01","0.4040994609","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-08","2023","01","0.0811185368","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-09","2023","01","3.84125244","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-10","2023","01","8.3402710191","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-11","2023","01","6.4343173768","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-12","2023","01","0.1566916592","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-14","2023","01","0.4935989201","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-13","2023","01","0.0081541493","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-15","2023","01","0.0826968969","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-18","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-19","2023","01","10.0816059193","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-20","2023","01","12.8371745542","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-21","2023","01","0.120512799","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-22","2023","01","7.1918512346","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-23","2023","01","0.0030863402","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2023-01-24","2023","01","0.018436302","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-02","2023","01","0.0020857219","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-05","2023","01","4.63804E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-07","2023","01","0.2016296826","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-08","2023","01","1.38038E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-10","2023","01","0.0312221639","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-11","2023","01","0.0007774318","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-12","2023","01","0.0553146493","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-14","2023","01","0.0229869852","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-13","2023","01","0.2405954764","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-18","2023","01","5.4883E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-19","2023","01","0.686056035","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-20","2023","01","4.0713805264","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-21","2023","01","0.0092488463","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2023-01-24","2023","01","0.006305837","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-05","2023","01","0.0378331745","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-07","2023","01","0.4345377372","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-08","2023","01","0.300308171","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-09","2023","01","0.0258288728","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-10","2023","01","0.0534417357","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-11","2023","01","0.0393942118","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-12","2023","01","1.086547439","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-14","2023","01","0.663304622","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-13","2023","01","2.182807959","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-15","2023","01","0.0978142504","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-18","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-19","2023","01","3.9119260193","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-20","2023","01","5.4973862912","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-21","2023","01","0.1006344814","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-23","2023","01","0.0197111975","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2023-01-24","2023","01","4.3231546226","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-01","2023","01","0.3636263388","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-02","2023","01","0.3470159154","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-03","2023","01","0.2279972588","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-04","2023","01","0.2782542698","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-05","2023","01","0.0261030257","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-06","2023","01","0.2584940283","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-07","2023","01","0.376282739","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-08","2023","01","1.7484833479","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-09","2023","01","1.3440172924","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-10","2023","01","0.3313250419","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-11","2023","01","0.4758747719","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-12","2023","01","0.8438061348","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-14","2023","01","0.2391745878","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-13","2023","01","0.7376433965","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-15","2023","01","0.2777826413","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-17","2023","01","0.2340368157","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-18","2023","01","0.2807326316","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-19","2023","01","7.0596976952","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-20","2023","01","7.1806555286","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-21","2023","01","0.5676846659","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-22","2023","01","1.9675281447","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-23","2023","01","0.0627509897","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2023-01-24","2023","01","0.3274069834","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-02","2023","01","0.0006698012","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-06","2023","01","3.364E-6","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-07","2023","01","3.364E-6","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-09","2023","01","0.0084188169","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-10","2023","01","0.0066651227","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-11","2023","01","0.0010975168","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-12","2023","01","1.01086E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-17","2023","01","0.0011724349","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-18","2023","01","0.0010941908","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-19","2023","01","0.0016133883","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-20","2023","01","9.69868E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-02","2023","01","2.8656E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-10","2023","01","0.0033001221","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-11","2023","01","4.20752E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-15","2023","01","0.0005079272","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-17","2023","01","0.0029031904","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-18","2023","01","3.87168E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-19","2023","01","6.70675E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-22","2023","01","1.4872E-6","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-01","2023","01","3.13E-8","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-02","2023","01","0.0098261933","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-03","2023","01","0.0072060748","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-04","2023","01","0.0550728831","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-05","2023","01","0.0803110905","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-06","2023","01","0.2394715553","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-07","2023","01","0.0370895171","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-08","2023","01","0.0863753731","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-09","2023","01","0.0979165017","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-10","2023","01","0.1064452132","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-11","2023","01","0.126143058","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-15","2023","01","0.0019587431","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-17","2023","01","0.0094356394","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-18","2023","01","0.0575819724","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-19","2023","01","0.0081010957","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-20","2023","01","0.0015710276","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-21","2023","01","0.0017969757","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2023-01-24","2023","01","0.0323305509","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-03","2023","01","3.75033E-5","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-04","2023","01","1.87517E-5","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-06","2023","01","0.0126463243","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-07","2023","01","0.0030217696","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-08","2023","01","0.0001033799","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-09","2023","01","0.1093582506","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-10","2023","01","0.064818615","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-11","2023","01","0.0227570304","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-12","2023","01","8.6215E-5","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-15","2023","01","0.0001557112","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-17","2023","01","0.0067625303","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-18","2023","01","0.1814796333","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-19","2023","01","0.0162472854","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-20","2023","01","1.31291E-5","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-21","2023","01","0.0009356632","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-22","2023","01","0.0002660277","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2023-01-24","2023","01","0.0099890994","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-01","2023","01","7.9504E-6","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-02","2023","01","0.0096081375","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-03","2023","01","7.9504E-6","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-05","2023","01","1.91191E-5","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-09","2023","01","0.0044774223","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-10","2023","01","0.0274069984","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-11","2023","01","0.0219689334","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-17","2023","01","0.0168185549","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-18","2023","01","0.0170927627","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-19","2023","01","0.0278821274","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-20","2023","01","0.008611666","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-22","2023","01","0.0006226696","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2023-01-24","2023","01","4.25212E-5","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-01","2023","01","0.0012059854","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-02","2023","01","0.0001199701","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-03","2023","01","0.0001654409","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-09","2023","01","0.000170299","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-10","2023","01","0.0338261324","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-12","2023","01","1.49206E-5","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-11","2023","01","0.0125056392","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-17","2023","01","0.0416978125","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-18","2023","01","0.0893738945","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-19","2023","01","0.0386015586","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-20","2023","01","0.0151278971","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-22","2023","01","0.0125955459","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-23","2023","01","0.0024698606","NRSC VIC MODEL"
"Krishna Basin","Tungabhadra Lower","2023-01-24","2023","01","0.028939311","NRSC VIC MODEL"
