"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Indus (Up to border) Basin","Lower Indus","2022-12-02","2022","12","4.3139740484","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-03","2022","12","1.762377281","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-04","2022","12","0.1216525568","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-05","2022","12","1.8995519087","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-06","2022","12","3.2972183041","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-07","2022","12","1.3026873532","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-08","2022","12","2.6904445111","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-09","2022","12","5.811970275","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-10","2022","12","2.2921120851","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-12","2022","12","4.7832698949","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-11","2022","12","2.2515183572","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-13","2022","12","1.7281149566","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-14","2022","12","0.1107825196","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-15","2022","12","0.0906032741","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-16","2022","12","0.0583632266","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-17","2022","12","0.0979044922","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-18","2022","12","0.0825189301","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-19","2022","12","0.0537830517","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-20","2022","12","0.0622346928","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-21","2022","12","0.0565960091","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-22","2022","12","0.0653779818","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-23","2022","12","0.0989993182","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-24","2022","12","3.0257943859","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-25","2022","12","1.0184098866","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-26","2022","12","1.4635428703","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-27","2022","12","1.6942470736","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-12-28","2022","12","0.8879610692","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-01","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-02","2022","12","1.2228717196","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-03","2022","12","2.9809856828","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-04","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-05","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-06","2022","12","0.0604332612","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-07","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-08","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-09","2022","12","0.0160520265","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-10","2022","12","0.0139543411","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-12","2022","12","0.288459774","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-11","2022","12","0.0017405555","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-13","2022","12","0.0065928129","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-14","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-15","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-16","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-17","2022","12","2.1072E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-20","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-21","2022","12","0.0002340819","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-22","2022","12","4.2144E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-23","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-24","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-25","2022","12","4.2144E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-26","2022","12","0.0011841312","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-27","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-12-28","2022","12","0.0001872655","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-01","2022","12","0.0394887011","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-02","2022","12","0.9056476749","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-03","2022","12","0.595315553","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-04","2022","12","0.031596993","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-05","2022","12","0.0571562243","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-06","2022","12","0.1831610695","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-07","2022","12","2.5876342315","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-08","2022","12","2.5667391954","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-09","2022","12","8.6565780062","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-10","2022","12","0.0935635778","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-12","2022","12","2.1401293395","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-11","2022","12","2.2234590776","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-13","2022","12","2.1810170486","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-14","2022","12","0.5794833252","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-15","2022","12","0.2920621486","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-16","2022","12","0.1443728619","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-17","2022","12","0.2408741098","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-18","2022","12","0.1658339962","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-19","2022","12","0.1341652792","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-20","2022","12","0.146612294","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-21","2022","12","0.1537964273","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-22","2022","12","0.1875752465","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-23","2022","12","0.239673329","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-24","2022","12","0.8078389644","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-25","2022","12","0.8373671648","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-26","2022","12","0.9004448445","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-27","2022","12","1.0565629315","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-12-28","2022","12","0.9360075407","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-01","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-02","2022","12","0.0238903544","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-03","2022","12","0.7026528106","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-04","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-05","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-06","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-07","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-08","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-09","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-10","2022","12","6.9019E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-12","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-11","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-13","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-14","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-15","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-16","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-20","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-21","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-22","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-23","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-24","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-25","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-26","2022","12","0.0084989934","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-27","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-12-28","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-01","2022","12","0.0070300098","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-02","2022","12","0.1997647787","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-03","2022","12","1.9226265589","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-04","2022","12","0.0002322235","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-05","2022","12","0.0040227605","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-06","2022","12","0.0033234614","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-07","2022","12","0.438993458","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-08","2022","12","0.2207264755","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-09","2022","12","0.5348653108","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-10","2022","12","0.0130859295","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-12","2022","12","0.0030055229","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-11","2022","12","0.057237558","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-13","2022","12","0.0001366621","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-14","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-15","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-16","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-20","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-21","2022","12","9.81462E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-22","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-23","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-24","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-25","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-26","2022","12","0.0035792777","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-27","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-12-28","2022","12","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-01","2022","12","0.1619933332","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-03","2022","12","1.4138193948","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-02","2022","12","1.0368585455","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-04","2022","12","0.0142081155","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-05","2022","12","0.0353392203","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-06","2022","12","0.272911356","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-07","2022","12","0.8620366273","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-08","2022","12","0.6235647657","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-09","2022","12","2.1118372616","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-10","2022","12","0.3169564795","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-12","2022","12","0.2196506837","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-11","2022","12","0.440222087","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-13","2022","12","0.1441522416","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-14","2022","12","0.0769403707","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-15","2022","12","0.0748511248","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-16","2022","12","0.0882267959","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-17","2022","12","0.0931880762","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-18","2022","12","0.0569008421","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-19","2022","12","0.0587894651","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-20","2022","12","0.0661822585","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-21","2022","12","0.101872177","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-22","2022","12","0.1381344384","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-23","2022","12","0.1717492772","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-24","2022","12","0.0419064403","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-25","2022","12","0.0065434737","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-26","2022","12","0.634455959","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-27","2022","12","0.5820167929","NRSC VIC MODEL"
"Indus (Up to border) Basin","Upper Indus","2022-12-28","2022","12","0.285272975","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-01","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-02","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-03","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-04","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-05","2022","12","5.77367E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-06","2022","12","0.0010607227","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-07","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-10","2022","12","0.0395543102","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-09","2022","12","2.2704E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-11","2022","12","0.2353874383","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-12","2022","12","0.509003982","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-13","2022","12","0.4105689535","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-14","2022","12","0.0030490522","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-15","2022","12","4.11521E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-16","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-20","2022","12","0.0008547771","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-21","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-22","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-23","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-24","2022","12","0.0006698012","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-25","2022","12","0.0007115396","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-26","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-27","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Lower","2022-12-28","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-01","2022","12","0.0025522705","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-02","2022","12","0.0028781777","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-03","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-04","2022","12","3.69171E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-05","2022","12","0.004848945","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-06","2022","12","0.0078050116","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-07","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-10","2022","12","7.98761E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-09","2022","12","0.0033723008","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-11","2022","12","0.0394549355","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-12","2022","12","0.0754812566","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-13","2022","12","0.8878559675","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-14","2022","12","0.0041988823","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-15","2022","12","0.0184076277","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-16","2022","12","8.25621E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-20","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-21","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-22","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-23","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-24","2022","12","2.8656E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-25","2022","12","2.8656E-5","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-26","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-27","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Bhima Upper","2022-12-28","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-01","2022","12","0.000186704","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-02","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-03","2022","12","0.0121461898","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-04","2022","12","0.0020971398","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-05","2022","12","4.65769E-5","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-06","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-07","2022","12","0.0082268732","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-10","2022","12","2.6703762292","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-09","2022","12","0.1616474538","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-11","2022","12","5.0884136798","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-12","2022","12","2.4494140416","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-13","2022","12","1.6936525795","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-14","2022","12","0.9984425629","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-15","2022","12","0.0360928449","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-16","2022","12","0.0065113898","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-17","2022","12","0.0008345001","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-19","2022","12","0.0022176944","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-20","2022","12","0.0019688128","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-21","2022","12","0.0167038873","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-22","2022","12","2.9984E-6","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-23","2022","12","0.0843187448","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-24","2022","12","0.0763917605","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-25","2022","12","0.1465611146","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-26","2022","12","0.0435000345","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-27","2022","12","0.007221094","NRSC VIC MODEL"
"Krishna Basin","Krishna Lower","2022-12-28","2022","12","0.006925035","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-01","2022","12","0.0002704868","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-02","2022","12","0.0003228263","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-03","2022","12","0.0010010642","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-04","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-05","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-06","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-07","2022","12","7.15E-8","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-10","2022","12","2.2866886115","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-09","2022","12","0.1005842211","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-11","2022","12","4.6687260414","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-12","2022","12","2.3583953604","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-13","2022","12","5.0389601327","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-14","2022","12","0.7661986633","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-15","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-16","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-19","2022","12","9.5275E-6","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-20","2022","12","0.0005654203","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-21","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-22","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-23","2022","12","0.000147471","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-24","2022","12","1.31291E-5","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-25","2022","12","3.3376E-6","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-26","2022","12","0.032755428","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-27","2022","12","9.48993E-5","NRSC VIC MODEL"
"Krishna Basin","Krishna Middle","2022-12-28","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-12-01","2022","12","NA","NRSC VIC MODEL"
"Krishna Basin","Krishna Upper","2022-12-02","2022","12","0.0010580696","NRSC VIC MODEL"
