"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Godavari Basin","Weinganga","2022-10-19","2022","10","0.4865605535","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-10-20","2022","10","0.0856464221","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-10-21","2022","10","0.0084525382","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-10-22","2022","10","0.0166180195","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-10-23","2022","10","0.0138724667","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-10-24","2022","10","0.0171950506","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-10-25","2022","10","0.0018239159","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-10-26","2022","10","0.0068144703","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-10-27","2022","10","0.0054716663","NRSC VIC MODEL"
"Godavari Basin","Weinganga","2022-10-28","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-01","2022","10","0.1001937322","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-03","2022","10","0.2471996714","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-02","2022","10","0.012498941","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-04","2022","10","0.0009777629","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-06","2022","10","0.0571654739","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-07","2022","10","0.1437650603","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-08","2022","10","1.11536977","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-09","2022","10","0.5565147631","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-10","2022","10","2.3984066739","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-12","2022","10","6.1057407247","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-11","2022","10","18.0004611429","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-13","2022","10","1.134482411","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-14","2022","10","0.084736338","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-15","2022","10","0.0217443127","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-16","2022","10","0.0135718585","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-17","2022","10","0.0107193532","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-18","2022","10","0.0958995172","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-19","2022","10","0.5353691039","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-20","2022","10","0.0274503806","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-21","2022","10","2.3595602525","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-22","2022","10","0.7093658001","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-23","2022","10","0.0259555363","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-24","2022","10","0.0154480231","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-25","2022","10","0.1452156569","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-26","2022","10","0.0058238581","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-27","2022","10","0.0134403941","NRSC VIC MODEL"
"Indus (Up to border) Basin","Beas","2022-10-28","2022","10","0.0144953221","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-01","2022","10","2.4488475475","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-03","2022","10","0.0101204677","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-02","2022","10","0.7621276096","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-04","2022","10","0.0057634657","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-05","2022","10","0.0048603887","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-06","2022","10","0.1366578242","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-07","2022","10","0.1447665958","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-08","2022","10","0.2205384002","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-09","2022","10","0.3096578667","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-10","2022","10","3.8194161977","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-12","2022","10","9.1210337641","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-11","2022","10","4.1138237623","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-13","2022","10","0.8542156864","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-14","2022","10","0.4075828038","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-15","2022","10","0.0128192832","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-16","2022","10","0.0792908998","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-17","2022","10","0.0673280129","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-18","2022","10","0.6148049712","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-19","2022","10","2.8757820894","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-20","2022","10","2.0942223102","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-21","2022","10","10.4837832441","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-22","2022","10","1.1415189773","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-23","2022","10","0.0053862642","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-24","2022","10","0.0167923146","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-25","2022","10","0.639958","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-26","2022","10","0.0529860253","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-27","2022","10","0.0241659224","NRSC VIC MODEL"
"Indus (Up to border) Basin","Chenab","2022-10-28","2022","10","0.0691996943","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-02","2022","10","4.79E-7","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-05","2022","10","0.0008000672","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-06","2022","10","0.0001369046","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-07","2022","10","0.3858459712","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-08","2022","10","0.1178599165","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-09","2022","10","0.3696268101","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-10","2022","10","0.5535007779","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-11","2022","10","9.7308099907","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-12","2022","10","2.8787540881","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-13","2022","10","0.0318035986","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-14","2022","10","0.0010053899","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-15","2022","10","3.99E-8","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-19","2022","10","0.0003779176","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-21","2022","10","0.0060921172","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-22","2022","10","8.2468E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-27","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ghaghar and others","2022-10-28","2022","10","2.794E-7","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-01","2022","10","2.3434763969","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-03","2022","10","0.0583817022","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-02","2022","10","0.0071068444","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-04","2022","10","0.3880522337","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-05","2022","10","0.0215245533","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-06","2022","10","0.2722025502","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-07","2022","10","1.1151412557","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-08","2022","10","0.0004064943","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-09","2022","10","0.0012553737","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-10","2022","10","0.0311695629","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-12","2022","10","0.0535739916","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-11","2022","10","0.0265108375","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-13","2022","10","0.0170773164","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-14","2022","10","0.1262689006","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-15","2022","10","0.1084035726","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-19","2022","10","0.0079722152","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-20","2022","10","8.7171058148","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-21","2022","10","7.881041591","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-22","2022","10","0.7209541241","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-25","2022","10","0.7500503102","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-26","2022","10","0.0249237932","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-27","2022","10","0.7859652069","NRSC VIC MODEL"
"Indus (Up to border) Basin","Gilgit","2022-10-28","2022","10","0.265365965","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-01","2022","10","12.7757799994","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-03","2022","10","0.0070431151","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-02","2022","10","6.8546901723","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-05","2022","10","0.0001114104","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-06","2022","10","0.0666692696","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-07","2022","10","1.1099409827","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-08","2022","10","0.0155854902","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-09","2022","10","0.2355752863","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-10","2022","10","0.5734266492","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-12","2022","10","9.0670976751","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-11","2022","10","0.551384434","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-13","2022","10","0.3946698965","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-14","2022","10","2.4441129514","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-15","2022","10","0.0129355382","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-16","2022","10","0.0021632911","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-17","2022","10","0.0147005165","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-18","2022","10","0.4300808371","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-19","2022","10","3.5761323164","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-20","2022","10","11.2667910811","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-21","2022","10","3.9568410258","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-22","2022","10","0.5236429846","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-23","2022","10","0.0776299199","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-24","2022","10","0.0828522794","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-25","2022","10","0.4450181195","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-26","2022","10","0.2028940665","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-27","2022","10","0.1787610992","NRSC VIC MODEL"
"Indus (Up to border) Basin","Jhelum","2022-10-28","2022","10","0.264399706","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-01","2022","10","2.7393649541","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-02","2022","10","1.5292945852","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-04","2022","10","0.0480358438","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-05","2022","10","0.0035118077","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-06","2022","10","0.0850041396","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-07","2022","10","0.6805898974","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-08","2022","10","0.0003991665","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-09","2022","10","0.0328847555","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-10","2022","10","0.0802685246","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-12","2022","10","1.8635113396","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-11","2022","10","0.281283646","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-13","2022","10","0.2896972133","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-14","2022","10","0.3545648166","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-15","2022","10","0.0241271694","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-18","2022","10","0.5245503764","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-19","2022","10","0.1031486977","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-20","2022","10","0.9305400015","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-21","2022","10","1.5510518118","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-22","2022","10","0.2018110879","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-23","2022","10","0.0296586789","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-24","2022","10","0.0751842558","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-25","2022","10","0.218342617","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-26","2022","10","0.0836335456","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-27","2022","10","0.3039973459","NRSC VIC MODEL"
"Indus (Up to border) Basin","Lower Indus","2022-10-28","2022","10","0.2411830366","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-01","2022","10","0.1902900232","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-03","2022","10","0.1377135272","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-02","2022","10","0.0519540862","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-04","2022","10","1.35752E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-06","2022","10","0.0732507838","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-07","2022","10","0.3355010047","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-08","2022","10","1.737245784","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-09","2022","10","0.9001213439","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-10","2022","10","5.67223071","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-12","2022","10","4.9915679669","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-11","2022","10","6.9324547685","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-13","2022","10","0.8444103009","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-14","2022","10","0.2193293454","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-15","2022","10","0.001888553","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-16","2022","10","0.0003277146","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-17","2022","10","0.0003766382","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-18","2022","10","0.0064669046","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-19","2022","10","3.2312247025","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-20","2022","10","0.2118046077","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-21","2022","10","8.2975561435","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-22","2022","10","0.4568883534","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-23","2022","10","0.0018466811","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-24","2022","10","0.0329604192","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-25","2022","10","0.0609516993","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-26","2022","10","0.0145292359","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-27","2022","10","0.0457272291","NRSC VIC MODEL"
"Indus (Up to border) Basin","Ravi","2022-10-28","2022","10","1.78206E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-01","2022","10","0.220991386","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-03","2022","10","0.0217264598","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-02","2022","10","0.0746809401","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-04","2022","10","0.0180404647","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-05","2022","10","0.0016856584","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-06","2022","10","0.0014028969","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-07","2022","10","0.0864305157","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-08","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-09","2022","10","0.0322058236","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-10","2022","10","0.0308256881","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-12","2022","10","1.8202331341","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-11","2022","10","0.3472173272","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-13","2022","10","1.4865179492","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-14","2022","10","1.8193942813","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-15","2022","10","0.0058894274","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-18","2022","10","0.3874655498","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-19","2022","10","0.2627958377","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-20","2022","10","0.0307180593","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-21","2022","10","1.9866846912","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-22","2022","10","1.524674169","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-23","2022","10","0.022761352","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-24","2022","10","0.0016318318","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-25","2022","10","0.5738721365","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-26","2022","10","0.0919293248","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-27","2022","10","0.0311200229","NRSC VIC MODEL"
"Indus (Up to border) Basin","Shyok","2022-10-28","2022","10","0.2286253823","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-02","2022","10","3.66044E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-04","2022","10","2.0886E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-05","2022","10","0.0057825241","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-06","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-07","2022","10","0.0014580765","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-08","2022","10","0.004194241","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-09","2022","10","0.1254892042","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-10","2022","10","0.7212491552","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-12","2022","10","0.1058494135","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-11","2022","10","6.5688855349","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-13","2022","10","0.6170273006","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-14","2022","10","3.53103E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-15","2022","10","1.8216E-6","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-18","2022","10","0.0003475877","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-19","2022","10","7.78864E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-20","2022","10","0.0001061969","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-21","2022","10","0.005911347","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-22","2022","10","0.000171808","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-25","2022","10","0.0002248326","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-27","2022","10","NA","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Lower","2022-10-28","2022","10","3.47616E-5","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-10-01","2022","10","0.0995671228","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-10-03","2022","10","0.1456057872","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-10-02","2022","10","0.2902496246","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-10-04","2022","10","0.2219307195","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-10-05","2022","10","0.3749253097","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-10-06","2022","10","0.1928228934","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-10-07","2022","10","0.1619231504","NRSC VIC MODEL"
"Indus (Up to border) Basin","Sutlaj Upper","2022-10-08","2022","10","0.3937736145","NRSC VIC MODEL"
