"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Uttar Pradesh","Sonbhadra","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-17","1946","12","0.017036336","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-19","1946","12","0.506604013","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-20","1946","12","2.376574792","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-21","1946","12","0.645584139","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-22","1946","12","6.207262745","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-23","1946","12","3.29314211","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-24","1946","12","0.258360188","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-25","1946","12","0.070268268","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-30","1946","12","0.025529299","IMD GRID MODEL"
"Uttar Pradesh","Sonbhadra","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-17","1946","12","3.5E-5","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-20","1946","12","0.112622505","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-21","1946","12","2.700831223","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-22","1946","12","15.4658138","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-23","1946","12","19.28861324","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-24","1946","12","6.320615023","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Sultanpur","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-10","1946","12","7.12E-5","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-20","1946","12","2.106527964","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-21","1946","12","0.032638943","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-22","1946","12","3.68359969","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-23","1946","12","5.960674828","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-24","1946","12","4.056180614","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Unnao","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-17","1946","12","0.001855782","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-19","1946","12","0.111916944","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-20","1946","12","17.71907807","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-23","1946","12","1.096019351","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-24","1946","12","5.942998324","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-25","1946","12","0.603627694","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-30","1946","12","0.012901531","IMD GRID MODEL"
"Uttar Pradesh","Varanasi","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-01","1946","12","1.363911061","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-02","1946","12","0.044047537","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-03","1946","12","0.100089019","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-04","1946","12","0.248556484","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-05","1946","12","0.216159062","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-17","1946","12","1.608864262","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-18","1946","12","0.956253215","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-19","1946","12","0.039803779","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-22","1946","12","23.33441778","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-20","1946","12","1.515712477","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-21","1946","12","0.38174533","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-23","1946","12","16.48712947","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-24","1946","12","0.752459105","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-25","1946","12","0.015656205","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-31","1946","12","0.164353345","IMD GRID MODEL"
"Uttarakhand","Almora","1946-12-30","1946","12","3.317131871","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-01","1946","12","3.954596101","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-02","1946","12","0.013908189","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-03","1946","12","0.276214711","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-04","1946","12","0.53617533","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-05","1946","12","0.026759253","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-17","1946","12","6.20831597","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-18","1946","12","4.423884753","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-19","1946","12","0.407125658","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-22","1946","12","36.65341533","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-20","1946","12","0.364801026","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-21","1946","12","0.171313987","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-23","1946","12","16.8996027","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-24","1946","12","0.374574735","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-25","1946","12","0.239316314","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-31","1946","12","1.503233334","IMD GRID MODEL"
"Uttarakhand","Bageshwar","1946-12-30","1946","12","12.45656749","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-01","1946","12","0.794658509","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-02","1946","12","0.230573258","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-03","1946","12","0.516266877","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-04","1946","12","0.086760675","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-05","1946","12","0.022879487","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-17","1946","12","9.89842894","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-18","1946","12","0.773403526","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-19","1946","12","0.055730186","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-22","1946","12","12.6310206","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-20","1946","12","0.08321088","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-21","1946","12","2.136791273","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-23","1946","12","8.215488297","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-24","1946","12","0.026234345","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-25","1946","12","0.030630272","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-31","1946","12","0.225678881","IMD GRID MODEL"
"Uttarakhand","Chamoli","1946-12-30","1946","12","2.329468895","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Champawat","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-02","1946","12","1.091023235","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-03","1946","12","1.599210493","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-04","1946","12","0.276336723","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-05","1946","12","0.029185764","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-17","1946","12","1.107221673","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-18","1946","12","7.567746498","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-19","1946","12","1.576539484","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-22","1946","12","4.233126519","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-20","1946","12","0.07745025","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-21","1946","12","6.709118315","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-23","1946","12","1.537421355","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-31","1946","12","0.241305566","IMD GRID MODEL"
"Uttarakhand","Dehradun","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-04","1946","12","0.293461209","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-17","1946","12","0.035735609","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-18","1946","12","3.877144387","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-19","1946","12","0.223210449","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-22","1946","12","4.051407298","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-21","1946","12","1.077220928","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-23","1946","12","8.613045039","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Haridwar","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-01","1946","12","0.137614985","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-04","1946","12","0.091010463","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-05","1946","12","0.043019993","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-17","1946","12","0.147486681","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-18","1946","12","0.074081026","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-22","1946","12","11.96864614","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-20","1946","12","1.87462394","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-21","1946","12","1.448455737","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-23","1946","12","14.39265228","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-24","1946","12","0.656656894","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-25","1946","12","NA","IMD GRID MODEL"
